StudentID,Subject,July,August,September,October,November,December,SubjectAverage,OverallAverage
2112,CBCA204,51,45,47,57,42,43,48,49
2113,CBCA201,89,88,92,95,98,90,92,90
2113,CBCA202,94,81,91,86,87,85,87,90
2113,CBCA203,81,95,96,93,93,90,91,90
2113,CBCA204,92,98,91,86,92,82,90,90
2114,CBCA201,90,94,99,90,81,94,91,90
2114,CBCA202,88,94,97,82,96,91,91,90
2114,CBCA203,93,86,83,91,87,85,88,90
2114,CBCA204,85,87,83,86,97,91,88,90
2115,CBCA201,98,98,83,95,97,99,95,94
2115,CBCA202,100,96,92,100,92,94,96,94
2115,CBCA203,100,89,89,93,89,93,92,94
2115,CBCA204,85,90,100,92,92,100,93,94
2116,CBCA201,76,82,85,71,81,72,78,75
2116,CBCA202,78,72,77,68,74,67,73,75
2116,CBCA203,74,85,76,74,77,73,77,75
2116,CBCA204,75,73,70,80,73,77,75,75
2117,CBCA201,97,92,85,97,100,89,93,90
2117,CBCA202,93,90,92,94,90,95,92,90
2117,CBCA203,88,86,88,93,96,95,91,90
2117,CBCA204,87,92,79,82,83,87,85,90
2118,CBCA201,60,68,66,68,63,67,65,63
2118,CBCA202,68,64,59,62,50,67,62,63
2118,CBCA203,56,66,70,56,64,66,63,63
2118,CBCA204,65,66,68,57,66,61,64,63
2119,CBCA201,24,29,32,18,26,24,26,25
2119,CBCA202,20,23,18,18,27,33,23,25
2119,CBCA203,26,28,30,25,28,26,27,25
2119,CBCA204,23,26,21,20,23,28,24,25
2120,CBCA201,68,83,73,76,81,77,76,79
2120,CBCA202,77,90,76,83,76,76,80,79
2120,CBCA203,86,76,88,77,81,85,82,79
2120,CBCA204,72,79,83,74,81,76,78,79
2121,CBCA201,67,60,50,48,65,60,58,59
2121,CBCA202,64,58,60,68,56,56,60,59
2121,CBCA203,66,50,63,56,66,51,59,59
2121,CBCA204,61,57,59,54,53,66,58,59
2122,CBCA201,100,94,100,98,100,100,99,98
2122,CBCA202,100,100,100,98,97,98,99,98
2122,CBCA203,100,100,92,91,100,100,97,98
2122,CBCA204,99,92,98,93,100,95,96,98
2123,CBCA201,69,68,69,70,67,72,69,73
2123,CBCA202,69,76,82,67,77,79,75,73
2123,CBCA203,77,66,71,77,69,72,72,73
2123,CBCA204,79,69,78,72,75,72,74,73
2124,CBCA201,58,52,50,61,55,47,54,53
2124,CBCA202,51,60,54,51,54,59,55,53
2124,CBCA203,43,46,55,55,55,50,51,53
2124,CBCA204,52,54,55,55,59,47,54,53
2125,CBCA201,20,24,24,26,21,32,25,28
2125,CBCA202,25,18,26,24,35,37,28,28
2125,CBCA203,30,39,30,26,26,29,30,28
2125,CBCA204,24,37,32,33,18,33,30,28
2126,CBCA201,53,54,53,54,59,52,54,58
2126,CBCA202,63,60,55,61,57,59,59,58
2126,CBCA203,68,59,60,55,54,54,58,58
2126,CBCA204,57,65,63,54,51,64,59,58
2127,CBCA201,86,80,83,83,78,91,84,84
2127,CBCA202,86,89,85,82,88,75,84,84
2127,CBCA203,93,79,84,73,81,95,84,84
2127,CBCA204,86,87,83,78,83,76,82,84
2128,CBCA201,72,76,69,68,71,66,70,73
2128,CBCA202,77,76,77,79,79,66,76,73
2128,CBCA203,74,76,69,75,76,77,75,73
2128,CBCA204,72,70,70,71,78,75,73,73
2129,CBCA201,45,50,35,41,42,42,43,44
2129,CBCA202,45,46,34,42,45,48,43,44
2129,CBCA203,36,44,48,53,51,35,45,44
2129,CBCA204,53,35,42,45,42,51,45,44
2130,CBCA201,60,57,75,69,69,67,66,67
2130,CBCA202,72,67,59,65,57,70,65,67
2130,CBCA203,68,77,67,74,72,61,70,67
2130,CBCA204,73,65,61,66,63,72,67,67
2131,CBCA201,93,100,100,90,89,88,93,95
2131,CBCA202,99,97,91,87,90,98,94,95
2131,CBCA203,91,100,100,98,94,98,97,95
2131,CBCA204,97,100,89,96,100,100,97,95
2132,CBCA201,48,43,58,57,56,53,53,53
2132,CBCA202,45,56,52,53,51,59,53,53
2132,CBCA203,57,45,50,47,44,58,50,53
2132,CBCA204,62,42,61,55,60,49,55,53
2133,CBCA201,7,15,16,13,11,16,13,17
2133,CBCA202,22,24,17,18,25,18,21,17
2133,CBCA203,18,13,19,14,13,19,16,17
2133,CBCA204,14,19,29,16,14,18,18,17
2134,CBCA201,87,86,95,91,94,87,90,86
2134,CBCA202,91,81,85,84,78,91,85,86
2134,CBCA203,80,92,78,88,84,89,85,86
2134,CBCA204,85,80,76,89,76,90,83,86
2135,CBCA201,94,89,85,97,88,90,91,90
2135,CBCA202,83,95,94,95,89,83,90,90
2135,CBCA203,96,88,93,78,91,91,90,90
2135,CBCA204,91,90,98,88,90,79,89,90
2136,CBCA201,43,53,48,46,53,46,48,50
2136,CBCA202,51,55,54,51,53,51,53,50
2136,CBCA203,45,54,53,62,40,53,51,50
2136,CBCA204,41,45,52,56,53,48,49,50
2137,CBCA201,57,58,49,59,61,59,57,58
2137,CBCA202,54,65,67,62,58,56,60,58
2137,CBCA203,49,55,59,49,60,62,56,58
2137,CBCA204,54,59,61,66,56,57,59,58
2138,CBCA201,84,83,79,78,94,89,85,84
2138,CBCA202,84,82,91,94,87,91,88,84
2138,CBCA203,81,79,74,79,74,81,78,84
2138,CBCA204,91,86,79,85,89,85,86,84
2139,CBCA201,2,7,0,8,11,13,7,9
2139,CBCA202,10,4,11,11,11,2,8,9
2139,CBCA203,14,17,8,18,9,13,13,9
2139,CBCA204,7,3,2,11,10,9,7,9
2140,CBCA201,52,58,43,64,62,55,56,53
2140,CBCA202,51,50,56,46,50,58,52,53
2140,CBCA203,45,49,60,40,48,50,49,53
2140,CBCA204,62,57,52,56,55,48,55,53
2141,CBCA201,90,82,78,88,84,81,84,80
2141,CBCA202,74,86,75,86,80,71,79,80
2141,CBCA203,80,87,77,70,90,74,80,80
2141,CBCA204,80,76,73,81,82,77,78,80
2142,CBCA201,83,87,86,89,86,85,86,83
2142,CBCA202,71,91,88,88,73,84,83,83
2142,CBCA203,85,79,82,84,86,77,82,83
2142,CBCA204,82,91,77,84,80,72,81,83
2143,CBCA201,90,91,91,77,88,83,87,86
2143,CBCA202,77,79,78,88,89,91,84,86
2143,CBCA203,75,87,93,89,94,77,86,86
2143,CBCA204,84,83,80,88,91,89,86,86
2144,CBCA201,67,63,63,70,59,58,63,65
2144,CBCA202,71,69,58,58,72,68,66,65
2144,CBCA203,66,54,71,65,71,66,66,65
2144,CBCA204,63,60,62,67,62,66,63,65
2145,CBCA201,91,95,96,99,100,100,97,99
2145,CBCA202,100,100,100,100,100,100,100,99
2145,CBCA203,100,97,98,97,100,97,98,99
2145,CBCA204,100,97,99,100,99,100,99,99
2146,CBCA201,29,38,41,29,31,27,33,33
2146,CBCA202,39,34,29,40,27,27,33,33
2146,CBCA203,34,33,32,29,28,33,32,33
2146,CBCA204,40,35,33,31,39,27,34,33
2147,CBCA201,69,67,59,66,61,66,65,63
2147,CBCA202,71,56,54,61,51,66,60,63
2147,CBCA203,62,63,71,62,62,70,65,63
2147,CBCA204,71,59,61,62,61,69,64,63
2148,CBCA201,63,71,65,59,64,75,66,64
2148,CBCA202,71,62,56,58,65,60,62,64
2148,CBCA203,71,66,60,54,67,62,63,64
2148,CBCA204,64,69,68,62,56,56,63,64
2149,CBCA201,100,94,99,88,100,98,97,97
2149,CBCA202,100,88,96,99,100,95,96,97
2149,CBCA203,92,100,100,98,98,89,96,97
2149,CBCA204,89,100,100,100,99,97,98,97
2150,CBCA201,88,83,76,80,85,82,82,78
2150,CBCA202,70,73,74,78,76,78,75,78
2150,CBCA203,80,73,78,78,81,67,76,78
2150,CBCA204,77,81,71,85,81,81,79,78
2151,CBCA201,93,81,86,82,88,85,86,84
2151,CBCA202,85,76,81,81,72,85,80,84
2151,CBCA203,91,81,77,80,87,84,83,84
2151,CBCA204,93,77,84,89,83,85,85,84
2152,CBCA201,15,15,19,15,12,17,16,16
2152,CBCA202,22,9,11,18,21,15,16,16
2152,CBCA203,4,17,22,8,20,9,13,16
2152,CBCA204,17,24,13,23,15,15,18,16
2153,CBCA201,16,8,14,17,13,18,14,15
2153,CBCA202,6,12,11,19,23,17,15,15
2153,CBCA203,20,20,15,22,11,15,17,15
2153,CBCA204,11,22,5,13,22,10,14,15
2154,CBCA201,59,67,59,66,71,62,64,63
2154,CBCA202,56,56,57,63,62,62,59,63
2154,CBCA203,69,67,62,66,66,70,67,63
2154,CBCA204,55,60,70,63,60,66,62,63
2155,CBCA201,79,87,80,64,80,76,78,77
2155,CBCA202,78,68,84,78,73,83,77,77
2155,CBCA203,81,67,76,84,83,80,79,77
2155,CBCA204,84,70,74,76,68,82,76,77
2156,CBCA201,89,85,94,84,84,89,88,84
2156,CBCA202,79,82,79,88,87,89,84,84
2156,CBCA203,87,79,82,89,90,80,85,84
2156,CBCA204,76,86,86,77,75,87,81,84
2157,CBCA201,74,85,80,94,82,77,82,81
2157,CBCA202,91,85,84,82,83,78,84,81
2157,CBCA203,79,78,77,86,79,90,82,81
2157,CBCA204,79,76,74,79,76,83,78,81
2158,CBCA201,55,59,50,42,59,52,53,53
2158,CBCA202,61,53,49,61,55,59,56,53
2158,CBCA203,48,44,52,50,53,60,51,53
2158,CBCA204,53,51,49,45,60,52,52,53
2159,CBCA201,78,65,64,74,58,65,67,67
2159,CBCA202,72,60,65,67,69,63,66,67
2159,CBCA203,75,63,71,75,69,58,69,67
2159,CBCA204,72,70,67,64,65,65,67,67
2160,CBCA201,11,9,10,14,7,15,11,9
2160,CBCA202,16,5,10,12,21,9,12,9
2160,CBCA203,4,6,14,0,4,4,5,9
2160,CBCA204,13,14,8,13,1,1,8,9
2161,CBCA201,81,88,78,76,89,83,83,82
2161,CBCA202,84,80,80,92,83,86,84,82
2161,CBCA203,84,85,80,82,70,76,80,82
2161,CBCA204,84,76,79,87,78,80,81,82
2162,CBCA201,57,65,70,58,56,70,63,63
2162,CBCA202,65,69,65,65,50,59,62,63
2162,CBCA203,67,58,69,62,64,67,65,63
2162,CBCA204,54,57,68,62,61,62,61,63
2163,CBCA201,67,60,65,70,70,56,65,67
2163,CBCA202,67,72,73,74,68,63,70,67
2163,CBCA203,70,62,74,74,65,69,69,67
2163,CBCA204,59,69,69,67,60,66,65,67
2164,CBCA201,67,73,75,68,66,73,70,71
2164,CBCA202,71,68,73,68,67,66,69,71
2164,CBCA203,78,74,71,72,70,66,72,71
2164,CBCA204,68,80,66,75,75,70,72,71
2165,CBCA201,82,79,77,83,85,73,80,82
2165,CBCA202,89,84,81,90,86,73,84,82
2165,CBCA203,78,90,77,82,82,86,83,82
2165,CBCA204,75,86,70,76,89,85,80,82
2166,CBCA201,80,81,78,74,64,72,75,73
2166,CBCA202,72,63,71,71,79,80,73,73
2166,CBCA203,74,63,77,66,83,68,72,73
2166,CBCA204,76,65,81,70,82,69,74,73
2167,CBCA201,60,50,65,61,60,48,57,56
2167,CBCA202,61,56,60,60,61,49,58,56
2167,CBCA203,55,64,52,47,64,61,57,56
2167,CBCA204,49,52,53,60,45,55,52,56
2168,CBCA201,53,48,53,52,50,49,51,50
2168,CBCA202,49,53,43,51,43,48,48,50
2168,CBCA203,57,55,45,60,45,49,52,50
2168,CBCA204,44,55,44,52,55,51,50,50
2169,CBCA201,75,71,75,62,72,72,71,72
2169,CBCA202,83,68,77,79,74,67,75,72
2169,CBCA203,79,70,69,72,77,74,74,72
2169,CBCA204,70,75,62,68,72,72,70,72
2170,CBCA201,88,92,86,84,86,88,87,89
2170,CBCA202,88,95,83,93,85,86,88,89
2170,CBCA203,87,83,100,91,81,93,89,89
2170,CBCA204,95,91,99,87,90,93,93,89
2171,CBCA201,92,82,87,82,87,86,86,86
2171,CBCA202,82,82,84,87,85,79,83,86
2171,CBCA203,85,93,84,80,81,86,85,86
2171,CBCA204,89,95,84,90,87,90,89,86
2172,CBCA201,100,94,90,83,98,100,94,90
2172,CBCA202,100,83,98,87,84,92,91,90
2172,CBCA203,98,83,85,87,89,89,89,90
2172,CBCA204,91,84,87,86,93,88,88,90
2173,CBCA201,31,33,26,25,15,19,25,24
2173,CBCA202,15,34,21,16,21,26,22,24
2173,CBCA203,19,26,22,25,27,23,24,24
2173,CBCA204,19,34,25,20,24,22,24,24
2174,CBCA201,81,81,91,79,88,82,84,84
2174,CBCA202,86,90,75,83,83,89,84,84
2174,CBCA203,80,84,89,82,88,85,85,84
2174,CBCA204,85,74,91,96,82,76,84,84
2175,CBCA201,54,56,40,45,53,55,51,49
2175,CBCA202,38,46,51,42,39,52,45,49
2175,CBCA203,44,58,55,45,45,45,49,49
2175,CBCA204,59,55,50,47,46,46,51,49
2176,CBCA201,27,23,25,27,23,22,25,23
2176,CBCA202,22,19,29,24,31,17,24,23
2176,CBCA203,16,25,30,17,11,24,21,23
2176,CBCA204,32,21,15,24,25,19,23,23
2177,CBCA201,64,72,66,74,72,67,69,68
2177,CBCA202,66,73,68,64,69,67,68,68
2177,CBCA203,60,65,58,71,75,72,67,68
2177,CBCA204,67,74,60,66,69,63,67,68
2178,CBCA201,100,89,97,90,90,89,93,93
2178,CBCA202,100,90,86,86,91,100,92,93
2178,CBCA203,91,90,94,88,92,85,90,93
2178,CBCA204,98,100,97,97,97,93,97,93
2179,CBCA201,65,55,63,56,54,68,60,63
2179,CBCA202,65,67,54,54,62,51,59,63
2179,CBCA203,68,68,64,68,67,73,68,63
2179,CBCA204,62,71,66,61,57,64,64,63
2180,CBCA201,62,63,55,56,64,59,60,61
2180,CBCA202,63,61,59,66,59,66,62,61
2180,CBCA203,58,63,72,65,66,63,65,61
2180,CBCA204,55,59,62,51,54,68,58,61
2181,CBCA201,62,63,49,54,60,55,57,57
2181,CBCA202,60,61,65,48,50,50,56,57
2181,CBCA203,54,53,50,60,55,56,55,57
2181,CBCA204,64,60,55,62,59,54,59,57
2182,CBCA201,63,54,43,53,59,60,55,54
2182,CBCA202,52,57,62,54,47,52,54,54
2182,CBCA203,48,59,53,51,60,55,54,54
2182,CBCA204,64,46,47,46,55,58,53,54
2183,CBCA201,42,53,52,53,52,58,52,52
2183,CBCA202,53,50,57,51,53,55,53,52
2183,CBCA203,61,41,62,54,46,44,51,52
2183,CBCA204,52,53,52,53,55,46,52,52
2184,CBCA201,36,40,39,29,41,38,37,35
2184,CBCA202,30,40,27,38,40,28,34,35
2184,CBCA203,37,31,31,29,41,29,33,35
2184,CBCA204,37,38,25,40,34,35,35,35
2185,CBCA201,59,63,68,73,72,70,68,70
2185,CBCA202,70,67,71,67,74,67,69,70
2185,CBCA203,74,72,80,70,70,71,73,70
2185,CBCA204,78,67,75,71,68,63,70,70
2186,CBCA201,97,79,90,97,81,86,88,89
2186,CBCA202,86,86,94,88,87,83,87,89
2186,CBCA203,82,90,97,86,85,87,88,89
2186,CBCA204,94,88,84,97,96,93,92,89
2187,CBCA201,52,61,66,70,58,70,63,64
2187,CBCA202,59,62,67,58,64,68,63,64
2187,CBCA203,67,65,60,64,68,74,66,64
2187,CBCA204,60,68,65,62,57,67,63,64
2188,CBCA201,83,78,85,90,79,80,83,84
2188,CBCA202,97,92,80,80,87,88,87,84
2188,CBCA203,86,84,78,86,77,75,81,84
2188,CBCA204,76,89,94,86,86,77,85,84
2189,CBCA201,56,54,66,55,49,58,56,55
2189,CBCA202,50,54,61,54,58,60,56,55
2189,CBCA203,58,61,47,45,62,51,54,55
2189,CBCA204,56,52,51,58,55,50,54,55
2190,CBCA201,43,40,47,49,54,54,48,49
2190,CBCA202,44,46,57,49,50,57,51,49
2190,CBCA203,46,46,52,53,56,57,52,49
2190,CBCA204,42,52,47,49,50,47,48,49
2191,CBCA201,68,58,67,60,63,61,63,63
2191,CBCA202,53,60,55,58,61,63,58,63
2191,CBCA203,65,69,61,66,64,59,64,63
2191,CBCA204,72,70,58,66,68,60,66,63
2192,CBCA201,74,62,66,67,64,73,68,69
2192,CBCA202,64,62,64,72,77,72,69,69
2192,CBCA203,68,78,70,66,76,74,72,69
2192,CBCA204,66,57,78,67,73,62,67,69
2193,CBCA201,100,100,100,88,96,97,97,98
2193,CBCA202,100,95,92,100,100,100,98,98
2193,CBCA203,100,100,93,98,100,100,99,98
2193,CBCA204,100,100,100,100,99,100,100,98
2194,CBCA201,90,90,81,86,84,86,86,87
2194,CBCA202,78,83,81,93,81,93,85,87
2194,CBCA203,89,84,87,93,86,85,87,87
2194,CBCA204,90,92,92,92,85,85,89,87
2195,CBCA201,75,75,70,80,75,78,76,75
2195,CBCA202,81,78,79,76,68,79,77,75
2195,CBCA203,76,76,75,69,80,67,74,75
2195,CBCA204,80,76,74,69,77,78,76,75
2196,CBCA201,55,48,47,46,62,49,51,55
2196,CBCA202,63,60,50,61,47,59,57,55
2196,CBCA203,58,56,55,57,63,53,57,55
2196,CBCA204,58,59,54,62,58,50,57,55
2197,CBCA201,40,46,51,46,56,57,49,47
2197,CBCA202,48,44,38,41,47,53,45,47
2197,CBCA203,49,42,48,48,41,57,48,47
2197,CBCA204,47,46,37,49,48,48,46,47
2198,CBCA201,97,100,100,97,100,100,99,98
2198,CBCA202,100,100,95,89,100,93,96,98
2198,CBCA203,94,100,98,100,100,98,98,98
2198,CBCA204,95,100,99,100,99,100,99,98
2199,CBCA201,86,87,75,81,90,72,82,82
2199,CBCA202,79,81,83,81,85,81,82,82
2199,CBCA203,78,83,71,83,89,85,82,82
2199,CBCA204,88,85,76,88,87,81,84,82
2200,CBCA201,79,78,75,78,76,80,78,76
2200,CBCA202,71,71,78,73,74,67,72,76
2200,CBCA203,81,78,76,69,76,79,77,76
2200,CBCA204,81,73,81,74,75,74,76,76
2201,CBCA201,61,66,67,60,71,67,65,65
2201,CBCA202,59,60,57,59,55,66,59,65
2201,CBCA203,64,68,62,66,74,65,67,65
2201,CBCA204,68,64,63,67,70,71,67,65
2202,CBCA201,85,88,88,92,95,85,89,89
2202,CBCA202,82,96,87,95,94,88,90,89
2202,CBCA203,80,79,91,89,85,89,86,89
2202,CBCA204,95,90,91,89,96,89,92,89
2203,CBCA201,25,24,32,22,33,32,28,26
2203,CBCA202,23,35,16,28,32,22,26,26
2203,CBCA203,28,35,32,29,18,20,27,26
2203,CBCA204,21,28,30,21,25,24,25,26
2204,CBCA201,68,71,79,84,76,80,76,75
2204,CBCA202,67,74,82,73,75,65,73,75
2204,CBCA203,84,71,72,71,73,82,76,75
2204,CBCA204,72,70,79,73,82,80,76,75
2205,CBCA201,82,88,86,93,80,97,88,88
2205,CBCA202,89,90,78,90,83,88,86,88
2205,CBCA203,92,93,85,91,88,86,89,88
2205,CBCA204,88,82,96,86,88,94,89,88
2206,CBCA201,80,76,82,78,81,72,78,77
2206,CBCA202,79,80,67,76,80,78,77,77
2206,CBCA203,78,87,82,80,71,78,79,77
2206,CBCA204,73,69,75,77,86,73,76,77
2207,CBCA201,94,94,87,93,95,88,92,90
2207,CBCA202,80,100,95,81,90,94,90,90
2207,CBCA203,87,87,95,89,82,91,89,90
2207,CBCA204,90,88,93,96,84,96,91,90
2208,CBCA201,60,49,58,62,59,63,59,58
2208,CBCA202,55,61,63,55,60,60,59,58
2208,CBCA203,67,53,56,53,58,49,56,58
2208,CBCA204,51,64,54,58,60,57,57,58
2209,CBCA201,95,92,94,96,99,100,96,96
2209,CBCA202,100,93,86,100,97,89,94,96
2209,CBCA203,100,100,95,100,100,100,99,96
2209,CBCA204,100,86,89,96,100,88,93,96
2210,CBCA201,3,8,6,2,10,13,7,5
2210,CBCA202,1,0,1,0,0,2,1,5
2210,CBCA203,13,5,2,4,4,2,5,5
2210,CBCA204,11,3,1,12,6,3,6,5
2211,CBCA201,100,97,95,93,86,86,93,95
2211,CBCA202,94,88,100,96,100,100,96,95
2211,CBCA203,93,100,95,96,89,92,94,95
2211,CBCA204,95,99,95,99,95,96,97,95
2212,CBCA201,6,12,0,3,9,9,7,7
2212,CBCA202,5,7,11,6,0,9,6,7
2212,CBCA203,7,6,1,7,13,10,7,7
2212,CBCA204,4,9,0,11,8,5,6,7
2213,CBCA201,55,51,54,50,57,54,54,50
2213,CBCA202,52,54,43,53,52,49,51,50
2213,CBCA203,40,52,53,48,44,51,48,50
2213,CBCA204,40,49,50,52,51,46,48,50
2214,CBCA201,92,90,92,98,85,91,91,91
2214,CBCA202,91,92,94,88,88,86,90,91
2214,CBCA203,83,87,97,100,96,91,92,91
2214,CBCA204,91,87,86,96,91,85,89,91
2215,CBCA201,53,51,45,61,49,58,53,54
2215,CBCA202,57,58,48,55,58,54,55,54
2215,CBCA203,59,44,61,55,55,53,55,54
2215,CBCA204,47,57,56,55,55,51,54,54
2216,CBCA201,16,27,33,32,27,15,25,23
2216,CBCA202,30,30,26,21,19,22,25,23
2216,CBCA203,22,30,24,12,16,18,20,23
2216,CBCA204,22,25,25,12,13,24,20,23
2217,CBCA201,78,71,75,75,74,60,72,72
2217,CBCA202,68,63,69,64,78,75,70,72
2217,CBCA203,60,60,81,72,72,77,70,72
2217,CBCA204,67,78,76,71,78,74,74,72
2218,CBCA201,85,88,93,85,85,90,88,89
2218,CBCA202,98,85,97,88,84,82,89,89
2218,CBCA203,88,96,89,97,92,88,92,89
2218,CBCA204,93,91,91,90,82,90,90,89
2219,CBCA201,56,45,56,56,52,57,54,52
2219,CBCA202,60,52,52,46,52,55,53,52
2219,CBCA203,51,55,53,58,42,44,51,52
2219,CBCA204,47,51,48,49,58,55,51,52
2220,CBCA201,62,64,62,73,76,66,67,69
2220,CBCA202,72,63,65,75,75,68,70,69
2220,CBCA203,73,71,64,74,76,64,70,69
2220,CBCA204,72,78,70,62,71,64,70,69
2221,CBCA201,79,84,84,83,75,83,81,83
2221,CBCA202,85,79,78,90,82,77,82,83
2221,CBCA203,89,84,76,76,90,88,84,83
2221,CBCA204,82,77,90,87,75,87,83,83
2222,CBCA201,56,59,56,58,61,49,57,58
2222,CBCA202,53,62,56,69,59,53,59,58
2222,CBCA203,67,61,61,50,57,49,58,58
2222,CBCA204,55,51,52,67,59,61,58,58
2223,CBCA201,65,59,62,67,65,60,63,63
2223,CBCA202,59,67,61,58,64,52,60,63
2223,CBCA203,67,63,70,68,61,58,65,63
2223,CBCA204,57,63,70,72,59,65,64,63
2224,CBCA201,100,89,99,100,100,94,97,98
2224,CBCA202,93,100,97,100,96,96,97,98
2224,CBCA203,99,95,100,91,100,100,98,98
2224,CBCA204,100,96,100,100,96,100,99,98
2225,CBCA201,100,93,100,100,100,89,97,98
2225,CBCA202,100,99,100,100,100,100,100,98
2225,CBCA203,99,95,97,97,95,100,97,98
2225,CBCA204,100,100,100,100,96,100,99,98
2226,CBCA201,8,20,10,9,6,8,10,9
2226,CBCA202,4,10,15,18,3,14,11,9
2226,CBCA203,0,11,6,9,2,11,7,9
2226,CBCA204,15,5,7,0,10,4,7,9
2227,CBCA201,100,100,100,100,100,98,100,98
2227,CBCA202,93,100,100,94,100,100,98,98
2227,CBCA203,92,100,93,92,100,99,96,98
2227,CBCA204,100,100,97,90,95,97,97,98
2228,CBCA201,82,78,87,86,81,76,82,85
2228,CBCA202,92,94,82,96,74,76,86,85
2228,CBCA203,79,91,87,85,89,91,87,85
2228,CBCA204,92,84,81,80,85,87,85,85
2229,CBCA201,60,64,58,62,62,60,61,62
2229,CBCA202,58,61,66,54,56,62,60,62
2229,CBCA203,59,68,60,63,67,62,63,62
2229,CBCA204,66,66,66,62,58,59,63,62
2230,CBCA201,92,84,86,83,89,89,87,88
2230,CBCA202,80,98,90,89,83,87,88,88
2230,CBCA203,89,95,99,82,86,92,91,88
2230,CBCA204,90,81,92,82,81,89,86,88
2231,CBCA201,89,85,82,90,83,88,86,86
2231,CBCA202,83,83,90,87,81,81,84,86
2231,CBCA203,87,86,82,96,91,89,89,86
2231,CBCA204,94,85,80,78,89,87,86,86
2232,CBCA201,69,75,72,69,63,66,69,68
2232,CBCA202,55,72,64,73,67,64,66,68
2232,CBCA203,64,63,75,67,64,72,68,68
2232,CBCA204,63,68,68,63,68,76,68,68
2233,CBCA201,80,69,78,72,68,72,73,71
2233,CBCA202,75,68,69,66,75,65,70,71
2233,CBCA203,66,64,60,66,82,65,67,71
2233,CBCA204,75,70,76,69,83,79,75,71
2234,CBCA201,0,0,2,8,0,0,2,2
2234,CBCA202,0,1,7,2,0,2,2,2
2234,CBCA203,3,0,0,1,3,5,2,2
2234,CBCA204,0,0,1,0,7,0,1,2
2235,CBCA201,68,61,69,62,65,65,65,65
2235,CBCA202,68,68,60,69,68,60,66,65
2235,CBCA203,63,65,54,66,63,69,63,65
2235,CBCA204,70,61,69,68,57,62,65,65
2236,CBCA201,57,57,61,62,51,59,58,57
2236,CBCA202,51,60,59,57,53,50,55,57
2236,CBCA203,64,61,54,56,59,55,58,57
2236,CBCA204,55,46,53,61,56,60,55,57
2237,CBCA201,85,95,87,97,96,95,93,92
2237,CBCA202,89,95,87,86,88,96,90,92
2237,CBCA203,91,100,82,96,100,93,94,92
2237,CBCA204,86,83,95,94,84,100,90,92
2238,CBCA201,86,84,86,79,75,84,82,83
2238,CBCA202,79,84,76,82,78,87,81,83
2238,CBCA203,88,83,84,87,85,88,86,83
2238,CBCA204,82,79,84,84,90,83,84,83
2239,CBCA201,60,54,66,70,62,63,63,65
2239,CBCA202,69,67,63,59,58,66,64,65
2239,CBCA203,66,60,67,64,67,65,65,65
2239,CBCA204,61,69,70,67,66,72,68,65
2240,CBCA201,34,29,18,35,25,26,28,31
2240,CBCA202,33,37,37,40,29,29,34,31
2240,CBCA203,36,36,24,22,20,26,27,31
2240,CBCA204,40,30,33,32,37,24,33,31
2241,CBCA201,60,69,65,63,66,65,65,65
2241,CBCA202,72,59,61,65,68,67,65,65
2241,CBCA203,72,68,68,63,71,63,68,65
2241,CBCA204,56,73,61,63,63,60,63,65
2242,CBCA201,63,72,74,78,62,76,71,71
2242,CBCA202,74,67,76,68,71,60,69,71
2242,CBCA203,69,78,74,77,66,75,73,71
2242,CBCA204,79,68,65,61,74,71,70,71
2243,CBCA201,34,38,33,44,47,51,41,43
2243,CBCA202,34,47,33,41,47,38,40,43
2243,CBCA203,41,52,46,44,36,51,45,43
2243,CBCA204,49,39,50,40,53,40,45,43
2244,CBCA201,56,51,51,47,46,51,50,49
2244,CBCA202,43,41,47,55,41,54,47,49
2244,CBCA203,46,44,55,52,54,50,50,49
2244,CBCA204,48,39,54,42,54,54,49,49
2245,CBCA201,90,96,82,87,77,82,86,84
2245,CBCA202,79,79,88,89,89,79,84,84
2245,CBCA203,85,89,91,79,80,85,85,84
2245,CBCA204,80,82,78,76,86,77,80,84
2246,CBCA201,60,48,57,54,58,48,54,56
2246,CBCA202,55,54,48,54,59,60,55,56
2246,CBCA203,45,54,59,64,58,53,56,56
2246,CBCA204,59,60,56,62,60,53,58,56
2247,CBCA201,5,2,8,6,12,20,9,11
2247,CBCA202,3,16,14,14,8,21,13,11
2247,CBCA203,14,14,12,10,14,13,13,11
2247,CBCA204,15,12,4,16,4,15,11,11
2248,CBCA201,36,38,36,38,38,33,37,34
2248,CBCA202,27,24,43,44,33,34,34,34
2248,CBCA203,30,29,44,36,36,34,35,34
2248,CBCA204,40,33,29,27,26,26,30,34
2249,CBCA201,49,51,41,40,53,46,47,44
2249,CBCA202,42,48,42,53,45,47,46,44
2249,CBCA203,38,47,36,43,43,34,40,44
2249,CBCA204,35,54,43,33,48,47,43,44
2250,CBCA201,72,59,57,68,75,73,67,69
2250,CBCA202,60,77,77,74,74,61,71,69
2250,CBCA203,73,75,68,70,71,65,70,69
2250,CBCA204,68,65,68,72,61,67,67,69
2251,CBCA201,78,65,73,66,62,76,70,71
2251,CBCA202,74,66,76,76,73,74,73,71
2251,CBCA203,66,67,70,69,63,72,68,71
2251,CBCA204,77,78,74,75,70,68,74,71
2252,CBCA201,20,19,12,23,16,20,18,21
